Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints
28,0,114486,3,1,3267.117677960092,0.071516171601198,49,6.221245812706798,11.391766542333263,44,18,6,4,2039
49,1,41673,2,0,2719.534596082197,0.1685338077245868,41,8.16195543864698,5.343542947391375,96,12,7,9,4216
68,0,66380,1,2,4901.705006127003,0.0820333477862415,22,9.49511211047107,4.918859709032656,39,2,9,9,3859
44,1,107610,0,1,920.5958643386904,0.0303549957674925,34,7.810665917765747,14.356668690691972,67,18,1,3,4154
29,0,137095,3,0,6701.282795465342,0.2384806325573507,5,5.376290063268828,14.342849205857757,39,9,5,5,4187
67,0,146121,3,3,5975.849173593618,0.1728965920263523,31,1.609231410207595,10.116411848049063,87,8,6,9,1809
34,1,79834,3,3,6157.329686964113,0.247748550461502,47,7.303128895226979,12.35084058978084,72,3,2,8,3012
42,0,115836,1,0,5045.907865906733,0.1783390823880737,0,2.008265228687095,6.98922403104236,6,7,1,6,2693
31,0,38722,3,0,1914.9523656703395,0.0486986235326689,29,9.09068053872578,13.54703128817488,15,14,3,1,566
33,0,78945,1,3,1153.9916555179973,0.0120328688227329,47,8.500670064980243,11.940274774586351,47,11,7,3,2688
25,0,43430,4,0,7056.18273165397,0.0553049987685722,12,3.5590325726630487,5.791059913223277,73,19,8,2,1527
22,1,127651,3,2,6109.896652441208,0.2776806131520709,31,8.540899033633849,14.868576627802948,97,6,7,8,730
60,0,106940,1,0,6234.53184703132,0.1877372057886523,49,1.4992966342305474,7.033464194418578,77,16,8,9,3892
66,1,105717,4,1,6111.404766723721,0.2807124393103276,27,3.129353726937057,11.240801045204131,85,15,0,1,4512
64,0,110048,3,0,1760.7641630688086,0.1074031301162385,2,2.782314253462155,4.810883652375677,44,11,7,7,2641
44,1,142850,2,2,3926.465959967749,0.2479018251389597,29,9.58109002229913,9.539846989914258,49,4,8,2,4327
27,1,85985,0,3,5445.1416389333945,0.070660870997518,1,5.5344162434826885,10.6676116839542,29,17,6,2,3458
22,0,44260,4,1,103.40924304695662,0.2077810104086221,14,9.291673188078828,2.0260707020786946,4,5,1,7,2676
34,0,131038,3,1,4017.178638591443,0.0514332452138695,33,7.09981732516688,2.907830888658953,47,6,2,9,973
22,1,131682,2,0,5535.517590140393,0.1197014008914482,24,3.1505836673908743,2.8323935264076616,74,19,2,1,1002
67,1,105348,4,3,3035.7190025615623,0.2864881432720343,11,2.231647479754363,13.978891379325123,54,7,6,4,1894
55,0,115482,4,3,8370.518200942317,0.0144510286811602,33,4.901993807775586,6.0623313935769705,30,2,7,3,1597
19,1,87381,3,1,5194.612371331071,0.2894505570529972,9,3.413755318144861,14.818799730985369,65,16,4,1,3635
20,0,74714,4,0,5648.182934297097,0.280549644111267,41,9.48916052524542,11.727399546568822,48,15,2,9,1443
45,1,54208,1,0,820.5071751856449,0.2118522444364224,3,4.427394187887896,8.134079106299204,27,4,7,0,4936
47,1,60000,3,3,7283.343399128135,0.2374341500668756,42,4.4427944704646425,11.417503902264563,66,12,1,1,4494
38,1,66746,2,0,7391.877767673307,0.2803198827837019,49,6.175040454701901,10.59882984154496,76,19,4,5,2799
49,1,74911,0,1,7138.845864218414,0.2980710535842663,2,5.957019510608227,11.834701298616665,83,9,3,8,1110
65,1,42970,0,3,4389.239980523308,0.1902017656409443,32,3.723738735620306,10.732158310064856,60,16,5,6,3500
36,0,43116,1,1,4804.242131975477,0.0136761610919623,40,2.537669946256776,10.218642339213448,79,12,3,7,3117
59,0,47823,1,3,3378.476536919421,0.1463188272906192,3,1.2941901018008457,13.29390467400024,75,5,6,5,3889
62,0,75041,3,2,7600.157838315368,0.0271613026992459,41,1.7124727040629988,6.3141249930043815,23,0,4,5,771
45,0,38201,2,1,7224.568993521449,0.0610537691813875,37,2.77539076443414,11.571804916235056,60,8,1,5,315
62,1,45221,2,1,1755.4276668426155,0.1598953954523665,43,7.299351280155353,10.957540185424747,14,9,0,3,3317
65,1,33162,3,0,3884.741214522416,0.0140829367344048,26,8.466262504934704,11.87093936597025,71,2,1,4,1151
39,0,146056,4,1,407.8366768641763,0.2145678238666895,7,5.280317084034959,1.580488044760357,72,19,0,3,4710
59,0,119846,1,2,9463.1160272191,0.1605852336599957,23,3.0320372715442896,8.237692943384822,61,0,3,9,1063
41,0,21094,4,1,9326.345078699804,0.1390342768287624,25,6.9303298887968285,1.6019333146027264,8,10,9,3,4009
21,1,63270,3,2,508.42608759327055,0.1745650416232711,43,9.294888518671163,5.629043729528253,91,3,9,6,3929
46,1,20123,2,3,7112.943742131565,0.0463260755129109,33,3.53053784123094,9.487188273672318,94,11,3,4,3274
22,1,63069,2,3,3237.339743839322,0.0182663916869668,40,1.3682150892272849,8.499004936681601,75,9,8,8,1078
26,0,85211,4,0,4644.263902234559,0.0798165698005394,16,5.060721389928386,11.793770185380518,27,13,2,8,4737
32,0,78968,0,1,6782.605857540261,0.0246085097129431,29,7.117804096674777,5.564637589915209,78,1,1,6,1024
38,1,86097,3,0,2889.3038555653507,0.2789363093707608,1,1.1477301931507928,3.7807103639651127,68,19,9,2,25
64,1,129414,0,0,1019.3371097011824,0.2108395686745513,33,1.3525457938895484,13.025974606420029,26,6,5,4,3325
26,1,64085,2,2,6924.118215388035,0.1974773335953629,5,7.170626830282227,12.277257490462045,25,18,0,3,4701
65,1,131411,3,0,1601.5465932864688,0.2841556467360522,32,9.30814831015512,5.706679411309233,63,19,3,6,4210
18,1,107858,4,1,9116.736427383235,0.2388344319000485,38,1.8399638690976825,3.4570251117270514,20,19,9,7,1449
63,0,67830,2,2,7479.595962877362,0.1280187011125138,8,2.244944385289769,6.134326067572327,84,9,9,1,4182
57,0,45357,1,1,1432.819253289548,0.0142430420565147,20,8.745166275781635,1.71955200035484,4,3,2,6,2198
21,1,115070,4,0,3892.0460645957737,0.2610454258827889,49,6.454633234908708,13.674625680817933,46,15,6,2,3536
41,0,24570,3,0,5709.340792375012,0.1297510223034196,11,4.707210285596703,13.931090038183411,17,11,4,5,2942
23,0,147220,1,3,3014.3655528916106,0.0152151365718443,46,9.07532844761162,4.952157989465795,45,15,7,9,4312
26,0,107826,4,1,8172.868340230901,0.1318463702363279,1,7.157357509573464,11.833086761085452,60,18,8,2,2663
62,0,64711,1,3,5695.0500685203,0.1390619117666842,7,1.9120093809374863,9.080192608669888,14,1,6,8,3143
21,0,134506,0,1,6192.093403904546,0.0459833974832882,24,2.9421077187059934,0.8407808001570387,84,14,6,3,3308
56,1,136810,2,0,2736.267184439159,0.1168044639960267,28,8.742678917041008,14.416056871900508,48,9,3,6,4977
22,0,31885,4,3,6112.946668422471,0.0456249516790147,18,6.789886459271357,10.371390559573909,69,5,3,1,2379
41,1,98563,0,0,9537.089991854558,0.2810861731528529,47,5.535731777757844,0.8280218580473673,46,10,0,7,4239
37,0,48887,0,0,9604.44392756606,0.0251528355655599,35,7.693825553247292,13.182546494799068,11,1,7,8,3566
59,1,37007,3,3,7166.525459866952,0.0396791893298793,15,8.680600620190582,6.957549408773993,83,0,0,3,1355
49,0,131449,2,2,2688.7954383267297,0.0230152884760262,3,2.676400466841921,1.4099304994649249,70,6,5,5,1139
62,1,61514,2,3,3598.099623989694,0.0248983162582068,35,1.5847567958162467,5.389414596791408,5,8,5,7,1806
57,0,29770,0,1,7613.7266672245105,0.2410919422052221,4,2.5308917213216624,10.36806991418364,30,18,4,2,3413
56,1,80342,0,0,4441.678476734296,0.1783873597841465,37,5.0194209108937935,13.630765508346023,45,8,1,7,3505
30,0,82806,4,3,5450.504093321289,0.2674742246780566,33,4.504151202230879,10.50383498946356,53,13,5,7,1896
38,0,33432,1,0,4405.687013239425,0.1944033094128358,22,5.61083785118629,9.717136828191904,75,15,6,0,2163
65,0,73238,4,2,3640.188294266273,0.0601989007925383,2,4.975977175688911,11.836724682102991,75,14,3,8,3791
25,1,46093,4,1,2043.6692175164487,0.2950171398136186,49,9.846882692101852,8.96617661504408,77,10,7,4,1052
32,0,134952,2,3,2489.874554062101,0.0525714014230833,25,1.640291523911423,2.709699968040422,61,4,1,6,4618
37,0,41470,1,0,5654.0430849963295,0.1290695503338994,36,4.494683092585664,14.484184519457562,78,0,6,6,3391
41,1,23405,2,2,9205.669874753134,0.1808305692803866,40,9.612195782260503,6.67766736284084,39,0,8,4,2302
26,0,83021,2,3,7489.764246918707,0.0631730354555135,24,3.9213924843125376,13.436774364293022,40,2,9,8,6
37,1,54121,1,0,828.1707782615586,0.2918430351295708,42,3.3083341707925227,6.164415119879516,2,1,2,8,4366
18,1,58491,4,3,1031.243985469563,0.0516704472442752,45,9.515016237510634,13.98662891880379,58,4,9,3,1486
37,0,45972,3,3,2983.4842906661456,0.2181421991726111,43,2.724589748837265,5.251645864709971,79,13,9,7,2284
54,0,81829,2,1,7517.655341924695,0.26659089888281,42,9.253248426672206,2.1283379219793472,8,14,4,7,3238
69,0,82995,0,1,2132.50586452022,0.1253805977574766,11,3.3856128317287704,13.54696743074958,7,1,4,9,2436
65,0,125817,4,1,956.3032128118358,0.0369253046559329,45,1.3073870108962709,0.6672103771375566,82,9,1,1,1132
57,1,102060,3,3,5944.957683001305,0.1069331039970948,5,9.873885827256348,7.675911279890515,17,17,7,0,3868
68,1,50608,3,3,1756.1189190047812,0.2087317615015279,7,9.490851912055447,4.457569061157912,64,7,7,9,2263
36,1,71410,4,1,6241.781302679757,0.2938223865893984,9,5.177620222804559,10.72829276244495,26,11,4,0,808
48,0,108047,2,2,9147.023347178216,0.0155601424653952,5,9.544860749473756,7.935518596760645,13,14,6,9,1810
42,0,31004,3,0,4592.279828361233,0.0501198212923716,3,2.5361590582633253,6.995450011727678,24,0,8,9,4691
22,0,116784,2,3,4248.812385381453,0.1117794936047034,25,5.843926564496996,12.731297459988973,73,16,7,2,2784
20,1,80750,1,2,4218.766266447811,0.1650129385250521,24,8.738804194027495,9.593125988406106,56,10,3,2,2976
40,1,40221,0,2,7410.787740008236,0.1140343952646478,40,7.904511206059507,2.069175049434816,14,13,0,1,654
43,0,111742,0,0,7722.729194921362,0.204967185216483,18,8.956857294507678,3.754586866642072,53,4,9,7,4837
49,1,23527,3,0,1836.94202682878,0.2044935303362849,13,4.545690129186258,8.047431501011951,76,13,1,2,4259
28,0,110508,3,1,5532.84788624152,0.2452211497739694,19,4.302328908019058,8.538543697002876,2,17,8,9,4947
53,0,88008,0,3,3734.09569856834,0.2532089055009963,8,9.419064965030168,10.21702817803664,42,13,5,1,265
47,0,22205,1,1,9858.292131349104,0.0241028055352246,8,3.544021272263875,10.12041057525204,77,10,3,6,2771
37,0,21333,3,3,8999.587037252339,0.1256240600009864,37,3.5032447589662734,13.480141554444188,64,18,4,5,3920
35,1,92265,0,2,7895.048175541986,0.2935597716254697,30,8.641745403047407,12.84382006545886,32,7,0,1,3806
29,1,77450,0,1,7161.527171734177,0.0376874351999298,12,1.582292716105857,14.36051431917125,34,15,9,5,3768
42,1,101061,1,3,9942.621698031247,0.1241144448188436,4,2.8919289038389624,7.583802599572435,90,0,3,5,856
21,0,40439,4,3,126.34492583086607,0.1237648497490989,35,3.292044085155304,7.958780277074587,76,18,8,0,588
20,0,38632,1,3,7948.824560188088,0.2871891533188248,45,3.894031331782831,3.3795411638899493,65,10,7,8,3124
66,0,134639,2,2,9822.27915000845,0.2284769975235409,9,4.555221262240044,8.008863522374345,22,0,6,6,1818
40,1,34028,2,3,6285.480412792219,0.287377757183628,17,1.0268690715015212,13.672542306771376,30,1,3,3,1671
66,1,115153,3,0,7727.098469987345,0.0361055163371291,31,9.752847699947894,0.9825380315163428,44,6,3,0,909
18,0,138885,4,2,7362.692407071367,0.2328533211970328,41,2.5232896193890646,2.6302534913711875,46,2,8,5,1036
44,0,36623,0,0,4391.99248509887,0.0950094687919907,23,5.056776434011732,7.292632918884133,31,3,3,2,1159
53,1,102915,0,1,6878.249451019978,0.2600324296654029,37,9.306389410218806,1.2732835320266058,73,12,0,7,4413
51,0,65485,3,3,3893.216244182895,0.0484445862701708,30,8.245002319077999,12.39365856838511,26,8,2,4,4888
25,0,67656,1,2,622.7762311727431,0.014026261310483,47,1.825657307507804,13.19594485761562,52,6,1,8,667
31,0,30691,2,2,9631.509008083149,0.2851520727309273,43,8.423323499698565,11.250469737327816,43,12,9,3,1148
24,0,146967,4,2,2335.631409894409,0.2354353624632406,25,1.715136526807488,14.371679328817656,92,10,6,5,3384
49,0,49550,3,0,1774.0301738209369,0.2346342164527472,2,9.171413586996303,8.265226398692892,64,3,5,8,3600
68,0,118200,1,2,1664.737588840139,0.269340133822049,33,8.254667568182565,1.673389914347027,49,7,9,6,2965
38,1,136814,1,3,1084.9684005823767,0.112494786504066,23,2.897374266738373,5.658578713039379,98,4,2,3,3071
59,1,99045,1,3,2412.5435567182035,0.2115528680289828,8,1.5952823111047914,3.883207473980967,54,2,1,6,1341
54,0,147872,1,3,7998.608424309204,0.2805436853504731,17,6.849254335953516,5.137686642860253,71,14,4,0,2877
51,0,133235,4,0,2574.1035485655984,0.1765507789017347,20,8.249395296279488,9.88954018050904,61,4,6,4,1208
64,1,20535,0,3,6767.888030828214,0.0211456116121432,28,7.316252394825296,2.4694442271860058,57,15,6,8,2611
27,1,136994,2,3,9200.491255153667,0.0601506772879159,38,2.8083780107838905,0.9661664295260336,66,0,1,3,4693
21,0,93861,1,3,3023.752349387992,0.1333122250873358,39,8.836889400214528,14.672975469237455,11,2,5,9,2413
48,0,111865,0,2,4801.697973390288,0.1655691095519452,11,7.966958021835053,8.487974403587707,74,5,3,9,3708
45,0,86741,1,2,3352.8383319701256,0.0295590639714055,11,1.8304505525527384,7.719803456968996,88,1,3,0,4376
56,1,69554,1,2,3069.7245697240105,0.1654884779538536,17,7.198731777238069,11.195157168893829,27,16,2,4,3807
36,0,65938,1,2,2130.333824196416,0.2843549794802517,43,6.515802544768362,2.151935285063156,64,15,6,4,1970
26,1,54723,0,1,3426.4055163553226,0.1909829935054496,40,2.6313306040539146,5.5297713383422,97,16,8,2,3830
34,0,63558,0,0,9487.59663735038,0.2723078825531553,31,4.007897536563842,11.837784218079562,46,3,4,9,3712
50,1,112551,3,0,2084.5090669232613,0.0685933761908112,25,9.480988172094094,1.810340743906652,70,15,8,7,325
52,0,137616,1,2,6728.205505259921,0.1993106087610372,28,6.73466778215325,5.9196902766413695,31,1,1,9,829
37,0,123693,3,0,8090.220291090453,0.218456269590623,41,5.448861422344397,10.302199233361955,50,14,7,2,2869
44,1,106181,1,2,7627.2182427694115,0.1167461954061001,15,6.792249931576095,5.099342757112212,64,5,8,0,4731
55,1,85074,3,2,5474.871864336104,0.0412915566496574,21,3.1962393505045323,10.327472784648956,28,17,3,4,958
45,0,104351,2,0,7022.069137296608,0.1019517590991433,27,4.229246288065753,3.2305388268991684,17,16,5,8,4369
27,0,65904,4,3,1470.656454160302,0.1331979835512834,33,7.2915591944873315,11.279586756391751,57,15,2,7,1398
22,0,42593,3,0,3861.361209098593,0.2028199286160243,6,9.746397991335956,8.849908220988732,20,13,3,7,920
43,1,50269,1,3,5886.419571306815,0.1276218917604167,3,5.49785114251536,13.422799962776809,98,11,1,9,3680
28,1,38254,1,1,610.960612399994,0.0158961184622949,8,9.520870774013256,9.420645462823924,72,6,7,1,4225
33,1,125852,2,2,1914.898118027112,0.1141050520271877,25,4.207066541197412,8.930985249789803,45,5,8,7,52
45,1,68106,4,3,7208.884116701341,0.1750806161016396,12,9.64413025923816,3.954371833006977,68,3,0,3,2018
47,1,70044,3,3,4151.049985110192,0.149697732583239,36,7.113444354527365,6.714441391398007,94,9,7,8,287
39,0,53292,3,0,2199.1074977414846,0.0254990701551643,16,7.481058331866456,5.240445551375062,30,6,4,7,2370
41,0,84723,2,1,971.605976272726,0.2275697123148303,42,4.870521775439348,2.3441989315844367,54,6,4,4,2206
46,0,106849,3,0,8327.052490229285,0.0718822046896422,0,3.265065672675341,13.123370131930464,85,1,3,6,1389
39,1,37332,3,1,1102.016055639459,0.2312717321776077,22,8.37818505009784,4.396149232015258,39,8,8,3,3413
62,1,96574,4,3,1986.883278669115,0.0720766425207944,15,6.719896912693915,4.759733024222249,45,7,9,9,536
60,1,120720,1,1,4596.77014717063,0.035093517705356,7,4.377319498580839,13.923603641573704,33,15,9,8,3132
36,0,41058,1,1,6555.045434988705,0.1533044348434477,49,9.450503854268089,14.280944032805612,89,14,7,1,900
18,0,86553,3,3,310.1818675723312,0.0656017976552111,31,1.0365605574358612,6.959186731090061,48,5,9,2,2069
69,0,49404,2,1,2318.263764460603,0.2148587590507389,19,3.368769083117071,5.834913208003555,93,13,7,1,2131
61,0,56498,1,1,2770.212200549501,0.1864770173143536,28,4.783269736595886,0.8931682115423583,11,16,4,2,2039
46,0,73276,2,2,4457.87899140572,0.2108848135049698,25,3.4095941538161574,12.895803596107942,33,7,6,9,582
51,0,89245,1,1,6324.119588424579,0.2509862798785297,18,7.391707691690637,3.0693300371577408,41,6,8,4,265
27,0,83887,2,3,1396.0082402514158,0.0428382618000098,8,8.910130481621827,4.6263512709277865,49,10,0,9,4363
40,1,88956,2,0,2421.060026836775,0.2016664815243486,24,2.4968237362723253,11.773645511069128,68,14,3,1,217
35,0,96644,0,1,462.6293014008744,0.2312700720516712,10,5.2212109569018175,12.095147655872534,16,19,0,9,201
47,0,93586,0,0,9696.765881082814,0.1428902328273482,11,6.34404848440585,14.94389437229195,53,2,4,9,3618
50,1,73380,2,2,6583.573441256586,0.021540150625171,19,3.076822905116576,13.438872418448105,39,16,1,9,3649
46,1,64957,0,2,3991.6267577646936,0.1853220397306254,33,3.4890130786519515,8.785083939499822,79,5,8,0,3631
32,1,39567,2,1,4408.677870086972,0.1496343147748565,26,9.45445868668924,2.464865793417229,79,0,2,4,4471
34,1,28576,1,1,4535.887090148929,0.1643760222940224,40,9.154522345136286,10.944832032683928,44,14,8,1,3616
49,1,32084,3,3,7165.354651393922,0.296288334931154,14,8.40631892277762,7.810073499511351,55,14,7,8,80
62,0,110045,2,0,5441.987071976785,0.102347895208301,45,1.5795978025435202,7.007323794481668,50,12,5,1,1808
42,0,29850,2,1,8962.663018553716,0.0866860600870739,3,2.2004846196977743,12.186043393605113,25,0,3,2,4549
41,1,110298,4,1,1133.3315953138842,0.1412482101215096,7,5.282229302644027,10.359810948710052,30,4,6,4,4041
65,0,141185,1,0,5785.871933044856,0.0387071645964613,11,1.978202239691481,9.253301115057162,65,4,5,1,596
46,0,43439,1,1,3523.065756433228,0.2964272807089816,17,7.539608336863526,11.332328923956675,56,18,8,0,814
40,0,93541,3,2,3119.59145121758,0.0249745524116034,47,2.6963215948874977,11.814141114004869,27,15,1,7,4870
39,0,87557,4,3,591.2769483767274,0.1590499423851804,47,5.153511237208674,7.352342193256092,17,5,8,0,1364
49,0,24353,1,2,3128.965805995648,0.0580248699458378,41,6.080158862322182,1.8583600430859584,56,18,7,9,4267
47,0,90494,3,3,3052.095305461339,0.1720927710658802,39,9.339150102959538,6.3293505469167375,50,8,4,2,3965
42,0,89678,3,1,4048.274339608002,0.2554040814735576,3,5.191136923279664,8.020910409022274,83,0,4,1,3500
51,1,122099,2,0,1824.9110647557377,0.1962895364387553,38,8.26639191967772,12.418464666184168,7,14,7,0,1359
33,0,36802,4,0,4689.4086096628525,0.1137133360901425,23,1.078418100521077,8.165876163984134,26,11,4,3,2808
60,0,140014,3,3,6275.685928312809,0.1228036552502444,42,2.3557130707941547,6.029188189134033,32,7,1,9,1592
67,0,26122,0,0,3665.435230703113,0.2243144340078814,48,9.373508260794727,7.170633017461836,38,12,0,1,4022
60,0,97125,2,1,240.87077263218043,0.1536395261871349,17,8.516531997056056,11.010174796622389,63,2,8,3,1301
35,0,79821,2,1,7663.614414675636,0.2658400221038612,37,6.473810875471245,5.20086290977523,74,8,8,2,2636
20,0,132610,1,0,1777.67142632063,0.2850697878331763,3,4.682005086075228,10.843939650599046,18,0,4,6,2254
38,0,65201,4,0,2541.807639714794,0.028251426776708,27,3.73072144557132,13.51188570954892,3,15,1,2,3188
42,1,45123,4,2,2517.8973908114945,0.0520257120324537,42,7.985684855972441,7.997885213028472,37,12,8,9,1744
21,0,37400,4,3,8028.209652550035,0.2453578938907413,42,7.994979336834593,3.137209815435443,7,9,3,4,2877
68,1,68063,0,0,6622.544709658467,0.1818852455571116,22,7.213144466427573,7.798618583446386,13,14,3,1,1733
21,0,24271,2,1,3620.3944014022095,0.1495484566987734,37,5.202070679230335,8.14245479897765,9,15,0,0,1137
33,1,129786,1,0,6855.80663568692,0.1663840544841441,24,8.909830140713058,4.4838082181542855,78,5,4,9,1985
68,0,45046,2,0,3101.827443674721,0.1194523010693179,16,7.176175849795701,10.97709979502648,85,14,5,3,4017
56,1,86224,1,1,6501.839998380283,0.2085395176905888,33,4.709935777475386,13.295359699726973,28,2,6,8,2857
54,0,79893,0,2,8212.728879530416,0.1441903592342008,31,4.5908244748751486,9.124572452729648,8,17,8,7,3075
57,0,69955,2,2,2357.142384104187,0.2086506995670794,35,7.905999125225223,8.133176610244409,8,11,7,3,872
